symbol,cik,valid_from,valid_to,status,evidence_count,direct_ticker_proofs,sec_issuer_filings,first_filed,last_filed,name_match,official_name_chain_match,other_sec_tickers_same_cik,source_refs
ADBE,0000796343,2010-01-01,2016-01-01,corroborated_candidate,24,0,24,2010-01-22,2015-09-23,True,True,[],"[{""accession"": ""0000796343-10-000003"", ""cik"": ""0000796343"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-01-22"", ""historical_name"": ""ADOBE SYSTEMS INC"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0000796343-13-000044"", ""cik"": ""0000796343"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-06-28"", ""historical_name"": ""ADOBE SYSTEMS INC"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0000796343-12-000003"", ""cik"": ""0000796343"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-01-26"", ""historical_name"": ""ADOBE SYSTEMS INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}, {""evidence_kind"": ""sec_official_name_chain_no_ticker"", ""sha256"": ""11e706e71e0abd524dd6e951f4c3b2461b2454c0eb646f6f78f54fa9ab3722ca"", ""source_url"": ""https://data.sec.gov/submissions/CIK0000796343.json""}]"
ADI,0000006281,2010-01-01,2016-01-01,corroborated_candidate,24,0,24,2010-02-17,2015-11-24,True,True,[],"[{""accession"": ""0000950123-10-013755"", ""cik"": ""0000006281"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-02-17"", ""historical_name"": ""ANALOG DEVICES INC"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0000006281-13-000021"", ""cik"": ""0000006281"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-21"", ""historical_name"": ""ANALOG DEVICES INC"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0001193125-12-072732"", ""cik"": ""0000006281"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-22"", ""historical_name"": ""ANALOG DEVICES INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}, {""evidence_kind"": ""sec_official_name_chain_no_ticker"", ""sha256"": ""7374a5817cef2882dae257d36b9bb740755320393425bcb0c3d564aa19210f63"", ""source_url"": ""https://data.sec.gov/submissions/CIK0000006281.json""}]"
ADM,0000007084,2010-01-01,2016-01-01,corroborated_candidate,23,0,23,2010-02-08,2015-11-03,True,True,[],"[{""accession"": ""0000007084-10-000006"", ""cik"": ""0000007084"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-02-08"", ""historical_name"": ""ARCHER DANIELS MIDLAND CO"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0000007084-13-000022"", ""cik"": ""0000007084"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-07"", ""historical_name"": ""ARCHER DANIELS MIDLAND CO"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0000007084-12-000010"", ""cik"": ""0000007084"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-06"", ""historical_name"": ""ARCHER DANIELS MIDLAND CO"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}, {""evidence_kind"": ""sec_official_name_chain_no_ticker"", ""sha256"": ""fd45f2fe7badf711fa655a3c3c978bc8ca71c9d4dce73d29488d3612e935f574"", ""source_url"": ""https://data.sec.gov/submissions/CIK0000007084.json""}]"
ADP,0000008670,2010-01-01,2016-01-01,corroborated_candidate,23,0,23,2010-02-09,2015-11-05,True,True,[],"[{""accession"": ""0000008670-10-000005"", ""cik"": ""0000008670"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-02-09"", ""historical_name"": ""AUTOMATIC DATA PROCESSING INC"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0000008670-13-000007"", ""cik"": ""0000008670"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-03"", ""historical_name"": ""AUTOMATIC DATA PROCESSING INC"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0000008670-12-000002"", ""cik"": ""0000008670"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-07"", ""historical_name"": ""AUTOMATIC DATA PROCESSING INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}, {""evidence_kind"": ""sec_official_name_chain_no_ticker"", ""sha256"": ""370007ac94d9e9eac65d486304d73e997da0f69e2830adbeb9d73e27df02e048"", ""source_url"": ""https://data.sec.gov/submissions/CIK0000008670.json""}]"
ADS,0001101215,2013-12-23,2016-01-01,corroborated_candidate,8,0,8,2014-02-28,2015-11-05,True,True,[],"[{""accession"": ""0001101215-14-000058"", ""cik"": ""0001101215"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2014-02-28"", ""historical_name"": ""ALLIANCE DATA SYSTEMS CORP"", ""sha256"": ""bf55481c6e0088fb45e8efeb2d8de6912a9c3533da918376a24ca5f84144680f"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2014q1.zip""}, {""accession"": ""0001101215-15-000063"", ""cik"": ""0001101215"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2015-02-27"", ""historical_name"": ""ALLIANCE DATA SYSTEMS CORP"", ""sha256"": ""baa9e434480b8299593b781e8156f855e0c4548677329f166f495cbae287e52e"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2015q1.zip""}, {""accession"": ""0001101215-15-000227"", ""cik"": ""0001101215"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2015-11-05"", ""historical_name"": ""ALLIANCE DATA SYSTEMS CORP"", ""sha256"": ""1723b41ef2a1d3ea6595f6052ef229a80e03cd183391ca9e297a894f9e589d83"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2015q4.zip""}, {""evidence_kind"": ""sec_official_name_chain_no_ticker"", ""sha256"": ""77b61587f93078567dcc5737a3e195c04ff5c18099e41e480aa8503294d7e260"", ""source_url"": ""https://data.sec.gov/submissions/CIK0001101215.json""}]"
ADSK,0000769397,2010-01-01,2016-01-01,confirmed_by_multiple_evidence,2,2,23,2010-03-19,2015-12-09,True,True,[],"[{""accession"": ""0000769397-15-000050"", ""cik"": ""0000769397"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2015-12-09"", ""sha256"": ""770373f4409ae41f49692f7001e7417d30ac4be9b5570faa7cbfd017f13933ff"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/769397/000076939715000050/adsk-20151031.xml""}, {""accession"": ""0001193125-10-061070"", ""cik"": ""0000769397"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2010-03-19"", ""sha256"": ""b013d8388ecadafea21b62e0bd9f47e3ef26fb09a5b461939301fa9cc8485678"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/769397/000119312510061070/adsk-20100131.xml""}, {""accession"": ""0000769397-13-000036"", ""cik"": ""0000769397"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-06-05"", ""historical_name"": ""AUTODESK INC"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0000769397-12-000005"", ""cik"": ""0000769397"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-03-15"", ""historical_name"": ""AUTODESK INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}, {""evidence_kind"": ""sec_official_name_chain_no_ticker"", ""sha256"": ""6d6aca65b833d43c25eb5676ac0545c1556bec0b765beb8e705432f56340dcca"", ""source_url"": ""https://data.sec.gov/submissions/CIK0000769397.json""}]"
ADT,0001546640,2012-10-02,2016-01-01,confirmed_by_multiple_evidence,9,9,12,2013-01-31,2015-11-12,True,True,[],"[{""accession"": ""0001546640-13-000022"", ""cik"": ""0001546640"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2013-11-20"", ""sha256"": ""3df1e8c3a56f6a19fc231c5b4421bc6fecb42fbe16bc7ef02b8439e5620c6224"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1546640/000154664013000022/adt-20130927.xml""}, {""accession"": ""0001546640-14-000005"", ""cik"": ""0001546640"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2014-01-30"", ""sha256"": ""a929682b3fbf2ae9c74567112ff2c21759c6c9feb0c9218fabc8715166e225db"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1546640/000154664014000005/adt-20131227.xml""}, {""accession"": ""0001546640-14-000011"", ""cik"": ""0001546640"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2014-04-30"", ""sha256"": ""4aae9e984f1ab9c51e2339bbd50e9495624e1f915b5ce4dfc0299884fa4ae91c"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1546640/000154664014000011/adt-20140328.xml""}, {""accession"": ""0001546640-14-000017"", ""cik"": ""0001546640"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2014-07-30"", ""sha256"": ""6039f8dde2fb93151da48dea78ce5be23e09a0982df1d1c127875f5f45d3c19a"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1546640/000154664014000017/adt-20140627.xml""}, {""accession"": ""0001546640-14-000023"", ""cik"": ""0001546640"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2014-11-12"", ""sha256"": ""23ad9835258fbb02738e40207690114f94aca73a0df378203b5dbf6a9c73cc78"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1546640/000154664014000023/adt-20140926.xml""}, {""accession"": ""0001546640-15-000010"", ""cik"": ""0001546640"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2015-01-28"", ""sha256"": ""0ad6abfe1a13cd4c69bce331ed94930f8244db23d6007ce8ef1bffb3e2cc02f5"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1546640/000154664015000010/adt-20141226.xml""}, {""accession"": ""0001546640-15-000018"", ""cik"": ""0001546640"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2015-04-29"", ""sha256"": ""f7d3c30e6234aea63710f54d0bb66edeac79d804535d09960777bd0b7507ac9c"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1546640/000154664015000018/adt-20150327.xml""}, {""accession"": ""0001546640-15-000024"", ""cik"": ""0001546640"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2015-07-29"", ""sha256"": ""3d4268a9a953938a3c6faff0c56f94da808a3351923cb6f175d47b134f7a991b"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1546640/000154664015000024/adt-20150626.xml""}, {""accession"": ""0001546640-15-000031"", ""cik"": ""0001546640"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2015-11-12"", ""sha256"": ""456185997414b2a7e4a781d90a5ca8fa6d4d1d0ff57a58d74e6b000fd95ace9d"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1546640/000154664015000031/adt-20150925.xml""}, {""accession"": ""0001546640-13-000004"", ""cik"": ""0001546640"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-01-31"", ""historical_name"": ""ADT CORP"", ""sha256"": ""329f4e3e40c0351001037ad1dea3fd28c07100f6f6d6d64d5998ea01b060a790"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q1.zip""}, {""evidence_kind"": ""sec_official_name_chain_no_ticker"", ""sha256"": ""abbf8f664c72f7a5ad8e4748650d0bb8a10779ed4dcfed554d8f5cad15914ff4"", ""source_url"": ""https://data.sec.gov/submissions/CIK0001546640.json""}]"
AEE,0001002910,2010-01-01,2016-01-01,confirmed_by_multiple_evidence,3,3,24,2010-02-26,2015-11-06,True,True,[],"[{""accession"": ""0001002910-15-000140"", ""cik"": ""0001002910"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2015-11-06"", ""sha256"": ""194a7d55587f3a96c7b521546d3a7b7e0f94a49bcae69c758aa9b58f6ff25148"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1002910/000100291015000140/aee-20150930.xml""}, {""accession"": ""0001193125-10-043155"", ""cik"": ""0001002910"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2010-02-26"", ""sha256"": ""0e82020ed2b9a8ee8e815253f57b698f6e8b9e791f017a064befaaecc2d93f74"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1002910/000119312510043155/aee-20091231.xml""}, {""accession"": ""0001445305-13-000414"", ""cik"": ""0001002910"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2013-03-01"", ""sha256"": ""4353a683dcbee7e578877ed96ec479ad39af0d1976ae730c77bd6bf05edfdf66"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/1002910/000144530513000414/aee-20121231.xml""}, {""accession"": ""0001002910-13-000080"", ""cik"": ""0001002910"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-10"", ""historical_name"": ""AMEREN CORP"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0001193125-12-085489"", ""cik"": ""0001002910"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-28"", ""historical_name"": ""AMEREN CORP"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}, {""evidence_kind"": ""sec_official_name_chain_no_ticker"", ""sha256"": ""9da5114edd631b02cd19f5215da256b868819bf23664eb357cbd8ec205c0c53e"", ""source_url"": ""https://data.sec.gov/submissions/CIK0001002910.json""}]"
AEP,0000004904,2010-01-01,2016-01-01,corroborated_candidate,24,0,24,2010-02-26,2015-10-22,True,True,[],"[{""accession"": ""0000004904-10-000018"", ""cik"": ""0000004904"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-02-26"", ""historical_name"": ""AMERICAN ELECTRIC POWER CO INC"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0000004904-13-000050"", ""cik"": ""0000004904"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-04-26"", ""historical_name"": ""AMERICAN ELECTRIC POWER CO INC"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0000004904-12-000013"", ""cik"": ""0000004904"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-28"", ""historical_name"": ""AMERICAN ELECTRIC POWER CO INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}, {""evidence_kind"": ""sec_official_name_chain_no_ticker"", ""sha256"": ""1ad6a2be3c2455c09b1bc3919995ab2f17868df571b465da6cdd99d1faf19cfc"", ""source_url"": ""https://data.sec.gov/submissions/CIK0000004904.json""}]"
AES,0000874761,2010-01-01,2016-01-01,confirmed_by_multiple_evidence,3,3,24,2010-02-26,2015-11-05,True,True,[],"[{""accession"": ""0000874761-15-000062"", ""cik"": ""0000874761"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2015-11-05"", ""sha256"": ""27508f2e695c55c87b3ff5c0f3f2c1c30571ee1fef6c6332fbfb152c894597e2"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/874761/000087476115000062/aes-20150930.xml""}, {""accession"": ""0001193125-10-041006"", ""cik"": ""0000874761"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2010-02-26"", ""sha256"": ""ca1ab743e427f5d5f428b8901200f6359744c2fb8f05e3c825e81c11ed1134d5"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/874761/000119312510041006/aes-20091231.xml""}, {""accession"": ""0001193125-13-077580"", ""cik"": ""0000874761"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2013-02-27"", ""sha256"": ""656452fe37324845db152ef8eb619b4336bf42f27d2f3c1d7b8f28e04ad491a0"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/874761/000119312513077580/aes-20121231.xml""}, {""accession"": ""0001193125-13-207967"", ""cik"": ""0000874761"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-09"", ""historical_name"": ""AES CORP"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0001193125-12-078654"", ""cik"": ""0000874761"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-27"", ""historical_name"": ""AES CORP"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}, {""evidence_kind"": ""sec_official_name_chain_no_ticker"", ""sha256"": ""dc0f5e6770043371b2196cb5c2d84bedaa07ca43ecbb47c259c5e420dec96502"", ""source_url"": ""https://data.sec.gov/submissions/CIK0000874761.json""}]"
AET,0001122304,2010-01-01,2016-01-01,corroborated_candidate,24,0,24,2010-02-26,2015-10-29,True,True,[],"[{""accession"": ""0001122304-10-000024"", ""cik"": ""0001122304"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2010-02-26"", ""historical_name"": ""AETNA INC /PA/"", ""sha256"": ""2a4db2340ab1662d5135d7e17be1a58352c5959017350f0ef2174135f9996125"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2010q1.zip""}, {""accession"": ""0001122304-13-000067"", ""cik"": ""0001122304"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-04-30"", ""historical_name"": ""AETNA INC /PA/"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0001122304-12-000045"", ""cik"": ""0001122304"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-24"", ""historical_name"": ""AETNA INC /PA/"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}, {""evidence_kind"": ""sec_official_name_chain_no_ticker"", ""sha256"": ""bb28802630d713d944d58eaf62882491e5c7361e2ecbcf673b1b62923d751fcf"", ""source_url"": ""https://data.sec.gov/submissions/CIK0001122304.json""}]"
AFL,0000004977,2010-01-01,2016-01-01,confirmed_by_multiple_evidence,3,3,23,2010-02-26,2015-11-03,True,True,[],"[{""accession"": ""0000004977-13-000030"", ""cik"": ""0000004977"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2013-02-27"", ""sha256"": ""db66f4356a4c823bf44eca981c4490215e03abe61be5c4ca9b6c3a1b5dc0a6d3"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/4977/000000497713000030/afl-20121231.xml""}, {""accession"": ""0000004977-15-000172"", ""cik"": ""0000004977"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2015-11-03"", ""sha256"": ""722587b584b46bc1e48336ffc1853eddff87de8b31c8a902084be8e4c40a425c"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/4977/000000497715000172/afl-20150930.xml""}, {""accession"": ""0001193125-10-043173"", ""cik"": ""0000004977"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2010-02-26"", ""sha256"": ""18efa42a689f230bf5d046b5a6f6a947df4aa343a34df4dcaf890f6581854752"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/4977/000119312510043173/afl-20091231.xml""}, {""accession"": ""0000004977-13-000037"", ""cik"": ""0000004977"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2013-05-06"", ""historical_name"": ""AFLAC INC"", ""sha256"": ""7cc764386ea9cb01d62e1a9f4fac38dc9c741e96886a953ddaad2def4eb489c7"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2013q2.zip""}, {""accession"": ""0001193125-12-081967"", ""cik"": ""0000004977"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-27"", ""historical_name"": ""AFLAC INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}, {""evidence_kind"": ""sec_official_name_chain_no_ticker"", ""sha256"": ""35a7a47d66b546bce2e2e06ea9315ad0c198d75851564f9d5b8fe64c2c6b1248"", ""source_url"": ""https://data.sec.gov/submissions/CIK0000004977.json""}]"
AGN,0000850693,2010-01-01,2015-03-23,ambiguous,21,3,21,2010-02-26,2015-02-19,True,True,[],"[{""accession"": ""0001193125-10-043126"", ""cik"": ""0000850693"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2010-02-26"", ""sha256"": ""88f941728a63942f2457bd8ae7568ce2cfff5367e50bad7e828499e1358ae56c"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/850693/000119312510043126/agn-20091231.xml""}, {""accession"": ""0001193125-10-112943"", ""cik"": ""0000850693"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2010-05-07"", ""sha256"": ""477bc2f9d422643d466954a466a8e9572268ab3898d267ceaeae04886e21e0be"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/850693/000119312510112943/agn-20100331.xml""}, {""accession"": ""0001193125-10-181129"", ""cik"": ""0000850693"", ""evidence_kind"": ""sec_dei_ticker"", ""filed_date"": ""2010-08-06"", ""sha256"": ""31c201229faa5077cddfa6fa323783c242d3a88132412b8a8d0cecea0eac055d"", ""source_url"": ""https://www.sec.gov/Archives/edgar/data/850693/000119312510181129/agn-20100630.xml""}, {""accession"": ""0000850693-12-000011"", ""cik"": ""0000850693"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-11-06"", ""historical_name"": ""ALLERGAN INC"", ""sha256"": ""af6629de7547f5d75c85abf170550b9466768071fcd419d5fdf1a1d026436e98"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q4.zip""}, {""accession"": ""0000850693-12-000003"", ""cik"": ""0000850693"", ""evidence_kind"": ""sec_bulk_issuer_name_no_ticker"", ""filed_date"": ""2012-02-28"", ""historical_name"": ""ALLERGAN INC"", ""sha256"": ""42ed1a5ecac978d4338bd51cd4bc15bf60cc821291eea492f8172fc4e803d5f6"", ""source_url"": ""https://www.sec.gov/files/dera/data/financial-statement-data-sets/2012q1.zip""}, {""evidence_kind"": ""sec_official_name_chain_no_ticker"", ""sha256"": ""4232e5a8dcc1f9194a49674bbd177b58bdea5eaa85ce9d6ee65d77583f0d2876"", ""source_url"": ""https://data.sec.gov/submissions/CIK0000850693.json""}]"
